"@timestamp: Descending","name.keyword: Descending","destination_ip: Descending","source_ip: Descending","destination_port: Descending","alert.keyword: Descending","_id: Descending",Count
"November 7th 2023, 05:49:12.476",Missing,"192.168.159.152","192.168.159.151",53,Missing,bxtUqIsBe6QQWSyQDyZ9,1
"November 7th 2023, 05:49:12.476",Missing,"192.168.159.152","192.168.159.151",53,Missing,cRtUqIsBe6QQWSyQDyaD,1
"November 7th 2023, 05:49:12.476",Missing,"192.168.159.152","192.168.159.151",53,Missing,eBtUqIsBe6QQWSyQNiaY,1
"November 7th 2023, 05:49:52.812",Missing,"192.168.159.152","192.168.159.151",53,Missing,hhtUqIsBe6QQWSyQiCbE,1
"November 7th 2023, 05:49:52.812",Missing,"192.168.159.152","192.168.159.151",53,Missing,rBtUqIsBe6QQWSyQrybX,1
"November 7th 2023, 05:49:52.812",Missing,"192.168.159.152","192.168.159.151",53,Missing,rhtUqIsBe6QQWSyQrybX,1
"November 7th 2023, 05:49:52.812",Missing,"192.168.159.152","192.168.159.151",53,Missing,rxtUqIsBe6QQWSyQrybX,1
"November 7th 2023, 05:49:55.945",Missing,"192.168.159.152","192.168.159.151",53,Missing,ihtUqIsBe6QQWSyQlCbB,1
"November 7th 2023, 05:49:55.945",Missing,"192.168.159.152","192.168.159.151",53,Missing,txtUqIsBe6QQWSyQuyan,1
"November 7th 2023, 05:49:55.945",Missing,"192.168.159.152","192.168.159.151",53,Missing,uhtUqIsBe6QQWSyQuyan,1
"November 7th 2023, 05:49:55.945",Missing,"192.168.159.152","192.168.159.151",53,Missing,vBtUqIsBe6QQWSyQuyas,1
"November 7th 2023, 05:49:56.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,0BtUqIsBe6QQWSyQ4ibE,1
"November 7th 2023, 05:49:56.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,shtUqIsBe6QQWSyQuyan,1
"November 7th 2023, 05:49:56.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,sxtUqIsBe6QQWSyQuyan,1
"November 7th 2023, 05:51:02.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,BxtVqIsBe6QQWSyQvSep,1
"November 7th 2023, 05:51:02.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,CBtVqIsBe6QQWSyQvSep,1
"November 7th 2023, 05:51:02.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,EBtVqIsBe6QQWSyQ5CfB,1
"November 7th 2023, 05:51:02.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,"_xtVqIsBe6QQWSyQliaS",1
"November 7th 2023, 05:54:25.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,3htYqIsBe6QQWSyQsCdf,1
"November 7th 2023, 05:54:25.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,6RtYqIsBe6QQWSyQ1ydt,1
"November 7th 2023, 05:54:25.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,6htYqIsBe6QQWSyQ1ydt,1
"November 7th 2023, 05:54:25.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,"9htYqIsBe6QQWSyQ_ieJ",1
"November 7th 2023, 05:54:47.257",Missing,"192.168.159.152","192.168.159.151",53,Missing,"-BtZqIsBe6QQWSyQBidR",1
"November 7th 2023, 05:54:47.257",Missing,"192.168.159.152","192.168.159.151",53,Missing,BhtZqIsBe6QQWSyQLShr,1
"November 7th 2023, 05:54:47.257",Missing,"192.168.159.152","192.168.159.151",53,Missing,CBtZqIsBe6QQWSyQLSiN,1
"November 7th 2023, 05:54:47.257",Missing,"192.168.159.152","192.168.159.151",53,Missing,ChtZqIsBe6QQWSyQLSiN,1
"November 7th 2023, 05:57:35.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,1xtbqIsBe6QQWSyQ4Sib,1
"November 7th 2023, 05:57:35.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,wBtbqIsBe6QQWSyQkyhp,1
"November 7th 2023, 05:57:35.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,zBtbqIsBe6QQWSyQuiiJ,1
"November 7th 2023, 05:57:35.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,zRtbqIsBe6QQWSyQuiiJ,1
"November 7th 2023, 05:57:45.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,1BtbqIsBe6QQWSyQ4Sib,1
"November 7th 2023, 05:57:45.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,2RtbqIsBe6QQWSyQ4Sih,1
"November 7th 2023, 05:57:45.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,7BtcqIsBe6QQWSyQCCio,1
"November 7th 2023, 05:59:02.467",Missing,"192.168.159.152","192.168.159.151",53,Missing,NxtdqIsBe6QQWSyQDim4,1
"November 7th 2023, 05:59:02.467",Missing,"192.168.159.152","192.168.159.151",53,Missing,OBtdqIsBe6QQWSyQDim4,1
"November 7th 2023, 05:59:02.467",Missing,"192.168.159.152","192.168.159.151",53,Missing,PRtdqIsBe6QQWSyQNSnH,1
"November 7th 2023, 05:59:39.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,RxtdqIsBe6QQWSyQnyln,1
"November 7th 2023, 05:59:39.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,SBtdqIsBe6QQWSyQnylp,1
"November 7th 2023, 05:59:39.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,UhtdqIsBe6QQWSyQxilr,1
"November 7th 2023, 05:59:59.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,VhtdqIsBe6QQWSyQximC,1
"November 7th 2023, 05:59:59.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,dhtdqIsBe6QQWSyQ7SmW,1
"November 7th 2023, 05:59:59.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,dxtdqIsBe6QQWSyQ7SmW,1
"November 7th 2023, 05:59:59.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,fhteqIsBe6QQWSyQFCmh,1
"November 7th 2023, 06:00:09.468",Missing,"192.168.159.152","192.168.159.151",53,Missing,gRteqIsBe6QQWSyQFCmu,1
"November 7th 2023, 06:00:09.468",Missing,"192.168.159.152","192.168.159.151",53,Missing,ghteqIsBe6QQWSyQFCmu,1
"November 7th 2023, 06:00:09.468",Missing,"192.168.159.152","192.168.159.151",53,Missing,"iBteqIsBe6QQWSyQOym_",1
"November 7th 2023, 06:00:35.520",Missing,"192.168.159.152","192.168.159.151",53,Missing,ihteqIsBe6QQWSyQUykv,1
"November 7th 2023, 06:00:35.520",Missing,"192.168.159.152","192.168.159.151",53,Missing,ixteqIsBe6QQWSyQUykv,1
"November 7th 2023, 06:00:35.520",Missing,"192.168.159.152","192.168.159.151",53,Missing,jBteqIsBe6QQWSyQUykv,1
"November 7th 2023, 06:00:35.520",Missing,"192.168.159.152","192.168.159.151",53,Missing,mRteqIsBe6QQWSyQeilI,1
"November 7th 2023, 06:00:41.320",Missing,"224.0.0.252","192.168.178.1",5355,Missing,nRteqIsBe6QQWSyQkSm8,1
"November 7th 2023, 06:00:41.320",Missing,"224.0.0.252","192.168.178.1",5355,Missing,nxteqIsBe6QQWSyQkSm9,1
"November 7th 2023, 06:00:41.320",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,nhteqIsBe6QQWSyQkSm9,1
"November 7th 2023, 06:00:41.320",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,oBteqIsBe6QQWSyQkSm9,1
"November 7th 2023, 06:00:42.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,6RteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:42.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,khteqIsBe6QQWSyQbimM,1
"November 7th 2023, 06:00:42.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,kxteqIsBe6QQWSyQbimM,1
"November 7th 2023, 06:00:42.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,pRteqIsBe6QQWSyQlSmm,1
"November 7th 2023, 06:00:44.371",Missing,"224.0.0.252","192.168.178.1",5355,Missing,uBteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.371",Missing,"224.0.0.252","192.168.178.1",5355,Missing,vRteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.371",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,tBteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.371",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,uxteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,ABteqIsBe6QQWSyQxCqi,1
"November 7th 2023, 06:00:44.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,rxteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,sBteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.794",Missing,"224.0.0.252","192.168.178.1",5355,Missing,txteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.794",Missing,"224.0.0.252","192.168.178.1",5355,Missing,uRteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:44.794",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,rBteqIsBe6QQWSyQnSl6,1
"November 7th 2023, 06:00:44.794",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,tRteqIsBe6QQWSyQnSmS,1
"November 7th 2023, 06:00:47.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,3xteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:47.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,4RteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:47.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,4xteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:47.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,5RteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:53.390",Missing,"224.0.0.252","192.168.178.1",5355,Missing,7RteqIsBe6QQWSyQwCmw,1
"November 7th 2023, 06:00:53.390",Missing,"224.0.0.252","192.168.178.1",5355,Missing,8hteqIsBe6QQWSyQwCna,1
"November 7th 2023, 06:00:53.390",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,6hteqIsBe6QQWSyQwCmw,1
"November 7th 2023, 06:00:53.390",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,6xteqIsBe6QQWSyQwCmw,1
"November 7th 2023, 06:00:53.405",Missing,"224.0.0.252","192.168.178.1",5355,Missing,7hteqIsBe6QQWSyQwCmw,1
"November 7th 2023, 06:00:53.405",Missing,"224.0.0.252","192.168.178.1",5355,Missing,9BteqIsBe6QQWSyQwCna,1
"November 7th 2023, 06:00:53.405",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,7BteqIsBe6QQWSyQwCmw,1
"November 7th 2023, 06:00:53.405",Missing,"ff02::1:3","fe80::6b48:c932:2972:d2fc",5355,Missing,8BteqIsBe6QQWSyQwCna,1
"November 7th 2023, 06:00:53.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,3hteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:53.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,4BteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:53.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,4hteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:00:53.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,5BteqIsBe6QQWSyQvCnK,1
"November 7th 2023, 06:01:00.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,MBteqIsBe6QQWSyQ6yqz,1
"November 7th 2023, 06:01:00.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,MhteqIsBe6QQWSyQ6yqz,1
"November 7th 2023, 06:01:00.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,NBteqIsBe6QQWSyQ6yqz,1
"November 7th 2023, 06:01:00.519",Missing,"192.168.159.152","192.168.159.151",53,Missing,PxteqIsBe6QQWSyQ8yqE,1
"November 7th 2023, 05:30:41.149",Missing,"ff02::fb","fe80::6b48:c932:2972:d2fc",5353,Missing,eRtCqIsBe6QQWSyQ8h8z,1
"November 7th 2023, 05:30:41.149",Missing,"ff02::fb","fe80::6b48:c932:2972:d2fc",5353,Missing,"zBtDqIsBe6QQWSyQZx-o",1
"November 7th 2023, 05:30:41.149",Missing,"224.0.0.251","192.168.178.1",5353,Missing,fBtCqIsBe6QQWSyQ8h80,1
"November 7th 2023, 05:30:54.064",Missing,"224.0.0.251","192.168.178.1",5353,Missing,whtDqIsBe6QQWSyQZx9t,1
"November 7th 2023, 05:30:54.064",Missing,"224.0.0.251","192.168.178.1",5353,Missing,"yxtDqIsBe6QQWSyQZx-o",1
"November 7th 2023, 05:30:54.064",Missing,"ff02::fb","fe80::6b48:c932:2972:d2fc",5353,Missing,"yRtDqIsBe6QQWSyQZx-o",1
"November 7th 2023, 05:32:52.568",Missing,"192.168.159.152","192.168.159.151",53,Missing,"2htEqIsBe6QQWSyQ-B9M",1
"November 7th 2023, 05:32:52.568",Missing,"192.168.159.152","192.168.159.151",53,Missing,"3htEqIsBe6QQWSyQ-B98",1
"November 7th 2023, 05:32:52.568",Missing,"192.168.159.152","192.168.159.151",53,Missing,5htFqIsBe6QQWSyQHx80,1
"November 7th 2023, 05:32:52.569",Missing,"192.168.159.152","192.168.159.151",53,Missing,7BtFqIsBe6QQWSyQHx9S,1
"November 7th 2023, 05:32:52.569",Missing,"192.168.159.152","192.168.159.151",53,Missing,7htFqIsBe6QQWSyQHx9U,1
"November 7th 2023, 05:32:52.569",Missing,"192.168.159.152","192.168.159.151",53,Missing,AhtFqIsBe6QQWSyQRiBd,1
"November 7th 2023, 05:33:12.571",Missing,"192.168.159.152","192.168.159.151",53,Missing,QRtFqIsBe6QQWSyQbSCJ,1
"November 7th 2023, 05:33:12.571",Missing,"192.168.159.152","192.168.159.151",53,Missing,"_htFqIsBe6QQWSyQRh9d",1
"November 7th 2023, 05:33:12.571",Missing,"192.168.159.152","192.168.159.151",53,Missing,"_xtFqIsBe6QQWSyQRh9d",1
"November 7th 2023, 05:33:12.572",Missing,"192.168.159.152","192.168.159.151",53,Missing,ORtFqIsBe6QQWSyQbSCJ,1
"November 7th 2023, 05:33:12.572",Missing,"192.168.159.152","192.168.159.151",53,Missing,OhtFqIsBe6QQWSyQbSCJ,1
"November 7th 2023, 05:33:12.572",Missing,"192.168.159.152","192.168.159.151",53,Missing,WxtFqIsBe6QQWSyQlCB8,1
"November 7th 2023, 05:33:22.573",Missing,"192.168.159.152","192.168.159.151",53,Missing,OxtFqIsBe6QQWSyQbSCJ,1
"November 7th 2023, 05:33:22.573",Missing,"192.168.159.152","192.168.159.151",53,Missing,PBtFqIsBe6QQWSyQbSCJ,1
"November 7th 2023, 05:33:22.573",Missing,"192.168.159.152","192.168.159.151",53,Missing,XBtFqIsBe6QQWSyQlCB8,1
"November 7th 2023, 05:33:22.575",Missing,"192.168.159.152","192.168.159.151",53,Missing,YhtFqIsBe6QQWSyQlCCR,1
"November 7th 2023, 05:33:22.575",Missing,"192.168.159.152","192.168.159.151",53,Missing,YxtFqIsBe6QQWSyQlCCR,1
"November 7th 2023, 05:33:22.575",Missing,"192.168.159.152","192.168.159.151",53,Missing,dBtFqIsBe6QQWSyQuyCY,1
"November 7th 2023, 05:33:42.578",Missing,"192.168.159.152","192.168.159.151",53,Missing,eRtFqIsBe6QQWSyQuyCv,1
"November 7th 2023, 05:33:42.578",Missing,"192.168.159.152","192.168.159.151",53,Missing,ehtFqIsBe6QQWSyQuyCv,1
"November 7th 2023, 05:33:42.578",Missing,"192.168.159.152","192.168.159.151",53,Missing,"jxtFqIsBe6QQWSyQ4iC_",1
"November 7th 2023, 05:33:42.579",Missing,"192.168.159.152","192.168.159.151",53,Missing,"jhtFqIsBe6QQWSyQ4iC_",1
"November 7th 2023, 05:33:42.579",Missing,"192.168.159.152","192.168.159.151",53,Missing,kBtFqIsBe6QQWSyQ4iDD,1
"November 7th 2023, 05:33:42.579",Missing,"192.168.159.152","192.168.159.151",53,Missing,txtGqIsBe6QQWSyQCSDJ,1
"November 7th 2023, 05:33:52.583",Missing,"192.168.159.152","192.168.159.151",53,Missing,1htGqIsBe6QQWSyQMCD0,1
"November 7th 2023, 05:33:52.583",Missing,"192.168.159.152","192.168.159.151",53,Missing,vRtGqIsBe6QQWSyQCSDd,1
"November 7th 2023, 05:33:52.583",Missing,"192.168.159.152","192.168.159.151",53,Missing,vhtGqIsBe6QQWSyQCSDd,1
"November 7th 2023, 05:34:02.584",Missing,"192.168.159.152","192.168.159.151",53,Missing,1xtGqIsBe6QQWSyQMCD0,1
"November 7th 2023, 05:34:02.584",Missing,"192.168.159.152","192.168.159.151",53,Missing,uRtGqIsBe6QQWSyQCSDQ,1
"November 7th 2023, 05:34:02.584",Missing,"192.168.159.152","192.168.159.151",53,Missing,vBtGqIsBe6QQWSyQCSDd,1
"November 7th 2023, 05:34:02.585",Missing,"192.168.159.152","192.168.159.151",53,Missing,2BtGqIsBe6QQWSyQMCD7,1
"November 7th 2023, 05:34:02.585",Missing,"192.168.159.152","192.168.159.151",53,Missing,2RtGqIsBe6QQWSyQMCD7,1
"November 7th 2023, 05:34:02.585",Missing,"192.168.159.152","192.168.159.151",53,Missing,7htGqIsBe6QQWSyQWCAh,1
"November 7th 2023, 05:34:52.595",Missing,"192.168.159.152","192.168.159.151",53,Missing,NRtGqIsBe6QQWSyQzSFn,1
"November 7th 2023, 05:34:52.595",Missing,"192.168.159.152","192.168.159.151",53,Missing,NhtGqIsBe6QQWSyQzSFn,1
"November 7th 2023, 05:34:52.595",Missing,"192.168.159.152","192.168.159.151",53,Missing,aRtGqIsBe6QQWSyQ9CGD,1
"November 7th 2023, 05:34:52.596",Missing,"192.168.159.152","192.168.159.151",53,Missing,YhtGqIsBe6QQWSyQ9CGD,1
"November 7th 2023, 05:34:52.596",Missing,"192.168.159.152","192.168.159.151",53,Missing,YxtGqIsBe6QQWSyQ9CGD,1
"November 7th 2023, 05:34:52.596",Missing,"192.168.159.152","192.168.159.151",53,Missing,fBtHqIsBe6QQWSyQGyGV,1
"November 7th 2023, 05:35:02.604",Missing,"192.168.159.152","192.168.159.151",53,Missing,ZBtGqIsBe6QQWSyQ9CGD,1
"November 7th 2023, 05:35:02.604",Missing,"192.168.159.152","192.168.159.151",53,Missing,ZRtGqIsBe6QQWSyQ9CGD,1
"November 7th 2023, 05:35:02.604",Missing,"192.168.159.152","192.168.159.151",53,Missing,fRtHqIsBe6QQWSyQGyGV,1
"November 7th 2023, 05:35:02.605",Missing,"192.168.159.152","192.168.159.151",53,Missing,gBtHqIsBe6QQWSyQGyGg,1
"November 7th 2023, 05:35:02.605",Missing,"192.168.159.152","192.168.159.151",53,Missing,gRtHqIsBe6QQWSyQGyGg,1
"November 7th 2023, 05:35:02.605",Missing,"192.168.159.152","192.168.159.151",53,Missing,kBtHqIsBe6QQWSyQQiG0,1
"November 7th 2023, 05:35:12.606",Missing,"192.168.159.152","192.168.159.151",53,Missing,extHqIsBe6QQWSyQGyGV,1
"November 7th 2023, 05:35:12.606",Missing,"192.168.159.152","192.168.159.151",53,Missing,ghtHqIsBe6QQWSyQGyGg,1
"November 7th 2023, 05:35:12.606",Missing,"192.168.159.152","192.168.159.151",53,Missing,kRtHqIsBe6QQWSyQQiG0,1
"November 7th 2023, 05:35:25.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,mxtHqIsBe6QQWSyQdSGV,1
"November 7th 2023, 05:35:25.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,nBtHqIsBe6QQWSyQdSGV,1
"November 7th 2023, 05:35:25.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,pBtHqIsBe6QQWSyQnCGp,1
"November 7th 2023, 05:35:35.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,nhtHqIsBe6QQWSyQdSGV,1
"November 7th 2023, 05:35:35.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,qBtHqIsBe6QQWSyQnCGr,1
"November 7th 2023, 05:35:35.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,thtHqIsBe6QQWSyQwyHJ,1
"November 7th 2023, 05:35:55.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,tBtHqIsBe6QQWSyQwyHJ,1
"November 7th 2023, 05:35:55.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,tRtHqIsBe6QQWSyQwyHJ,1
"November 7th 2023, 05:35:55.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,zxtHqIsBe6QQWSyQ6iHr,1
"November 7th 2023, 05:35:55.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,0htIqIsBe6QQWSyQESHv,1
"November 7th 2023, 05:35:55.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,zBtHqIsBe6QQWSyQ6iHr,1
"November 7th 2023, 05:35:55.466",Missing,"192.168.159.152","192.168.159.151",53,Missing,zRtHqIsBe6QQWSyQ6iHr,1
"November 7th 2023, 05:36:05.469",Missing,"192.168.159.152","192.168.159.151",53,Missing,0xtIqIsBe6QQWSyQEiEO,1
"November 7th 2023, 05:36:05.469",Missing,"192.168.159.152","192.168.159.151",53,Missing,1BtIqIsBe6QQWSyQEiEO,1
"November 7th 2023, 05:36:05.469",Missing,"192.168.159.152","192.168.159.151",53,Missing,2xtIqIsBe6QQWSyQOSEI,1
"November 7th 2023, 05:36:15.470",Missing,"192.168.159.152","192.168.159.151",53,Missing,1RtIqIsBe6QQWSyQEiEO,1
"November 7th 2023, 05:36:15.470",Missing,"192.168.159.152","192.168.159.151",53,Missing,1htIqIsBe6QQWSyQEiEO,1
"November 7th 2023, 05:36:15.470",Missing,"192.168.159.152","192.168.159.151",53,Missing,3htIqIsBe6QQWSyQOSER,1
"November 7th 2023, 05:36:32.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,4BtIqIsBe6QQWSyQeyGW,1
"November 7th 2023, 05:36:32.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,4RtIqIsBe6QQWSyQeyGW,1
"November 7th 2023, 05:36:32.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,8htIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:42.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,4htIqIsBe6QQWSyQeyGW,1
"November 7th 2023, 05:36:42.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,4xtIqIsBe6QQWSyQeyGW,1
"November 7th 2023, 05:36:42.462",Missing,"192.168.159.152","192.168.159.151",53,Missing,8xtIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:42.518",Missing,"192.168.159.152","192.168.159.151",53,Missing,7htIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:42.518",Missing,"192.168.159.152","192.168.159.151",53,Missing,7xtIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:42.518",Missing,"192.168.159.152","192.168.159.151",53,Missing,CxtIqIsBe6QQWSyQySLN,1
"November 7th 2023, 05:36:52.521",Missing,"192.168.159.152","192.168.159.151",53,Missing,8BtIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:52.521",Missing,"192.168.159.152","192.168.159.151",53,Missing,8RtIqIsBe6QQWSyQoiHU,1
"November 7th 2023, 05:36:52.521",Missing,"192.168.159.152","192.168.159.151",53,Missing,BxtIqIsBe6QQWSyQySLJ,1
"November 7th 2023, 05:36:52.523",Missing,"192.168.159.152","192.168.159.151",53,Missing,CRtIqIsBe6QQWSyQySLN,1
"November 7th 2023, 05:36:52.523",Missing,"192.168.159.152","192.168.159.151",53,Missing,ChtIqIsBe6QQWSyQySLN,1
"November 7th 2023, 05:36:52.523",Missing,"192.168.159.152","192.168.159.151",53,Missing,GBtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:02.539",Missing,"192.168.159.152","192.168.159.151",53,Missing,BhtIqIsBe6QQWSyQySLJ,1
"November 7th 2023, 05:37:02.539",Missing,"192.168.159.152","192.168.159.151",53,Missing,CBtIqIsBe6QQWSyQySLN,1
"November 7th 2023, 05:37:02.539",Missing,"192.168.159.152","192.168.159.151",53,Missing,GRtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:02.589",Missing,"192.168.159.152","192.168.159.151",53,Missing,ERtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:02.589",Missing,"192.168.159.152","192.168.159.151",53,Missing,EhtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:02.589",Missing,"192.168.159.152","192.168.159.151",53,Missing,KhtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:12.591",Missing,"192.168.159.152","192.168.159.151",53,Missing,ExtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:12.591",Missing,"192.168.159.152","192.168.159.151",53,Missing,FBtIqIsBe6QQWSyQ7SIQ,1
"November 7th 2023, 05:37:12.591",Missing,"192.168.159.152","192.168.159.151",53,Missing,KxtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:12.592",Missing,"192.168.159.152","192.168.159.151",53,Missing,JhtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:12.592",Missing,"192.168.159.152","192.168.159.151",53,Missing,JxtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:12.592",Missing,"192.168.159.152","192.168.159.151",53,Missing,OhtJqIsBe6QQWSyQOyIc,1
"November 7th 2023, 05:37:21.876",Missing,"192.168.159.152","192.168.159.151",53,Missing,IhtJqIsBe6QQWSyQECIb,1
"November 7th 2023, 05:37:21.876",Missing,"192.168.159.152","192.168.159.151",53,Missing,ORtJqIsBe6QQWSyQNyI3,1
"November 7th 2023, 05:37:21.876",Missing,"192.168.159.152","192.168.159.151",53,Missing,QBtJqIsBe6QQWSyQSiLJ,1
"November 7th 2023, 05:37:22.593",Missing,"192.168.159.152","192.168.159.151",53,Missing,KBtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:22.593",Missing,"192.168.159.152","192.168.159.151",53,Missing,KRtJqIsBe6QQWSyQFCIX,1
"November 7th 2023, 05:37:22.593",Missing,"192.168.159.152","192.168.159.151",53,Missing,OxtJqIsBe6QQWSyQOyIf,1
"November 7th 2023, 05:37:38.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,SxtJqIsBe6QQWSyQeSK0,1
"November 7th 2023, 05:37:38.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,TBtJqIsBe6QQWSyQeSK0,1
"November 7th 2023, 05:37:38.460",Missing,"192.168.159.152","192.168.159.151",53,Missing,VRtJqIsBe6QQWSyQoCLL,1
"November 7th 2023, 05:37:48.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,TRtJqIsBe6QQWSyQeSK2,1
"November 7th 2023, 05:37:48.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,ThtJqIsBe6QQWSyQeSK2,1
"November 7th 2023, 05:37:48.463",Missing,"192.168.159.152","192.168.159.151",53,Missing,VBtJqIsBe6QQWSyQoCLK,1
"November 7th 2023, 05:37:48.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,WhtJqIsBe6QQWSyQoCLZ,1
"November 7th 2023, 05:37:48.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,WxtJqIsBe6QQWSyQoCLZ,1
"November 7th 2023, 05:37:48.465",Missing,"192.168.159.152","192.168.159.151",53,Missing,bhtJqIsBe6QQWSyQxyL1,1
